mi,time,group,srcfile
1.23726777298504,523.659999999669,1,8
1.28598643390294,547.999999999647,1,8
1.02877350152976,551.569999999643,1,8
1.00244203258412,572.689999999624,1,8
0.953998380844056,586.139999999612,1,8
1.09709219932752,202.059999999961,1,9
0.956825489775318,210.399999999954,1,9
1.04205579616154,237.509999999929,1,9
1.13288816005923,258.28999999991,1,9
1.37142900120425,291.10999999988,1,9
1.22924853890673,323.169999999851,1,9
0.956027275839011,325.179999999849,1,9
1.08371977183361,370.019999999808,1,9
1.21553339556364,397.799999999783,1,9
1.07397297077636,428.619999999755,1,9
0.870154422062296,432.839999999751,1,9
0.949169840653304,459.589999999727,1,9
1.00100050070079,478.39999999971,1,9
1.15487663964256,508.219999999683,1,9
1.00582468085339,516.419999999675,1,9
0.803298342785722,526.239999999666,1,9
0.808545503513602,542.279999999652,1,9
0.702071871865729,546.789999999648,1,9
0.792303060079594,579.189999999618,1,9
0.634895822607953,579.279999999618,1,9
1.26693186569085,185.669999999976,1,10
1.51850481567862,217.669999999947,1,10
1.31299725925918,263.159999999906,1,10
1.47105203593521,290.94999999988,1,10
1.65552651242396,313.14999999986,1,10
1.99046622558095,346.43999999983,1,10
1.54232664502593,348.309999999828,1,10
1.71275498449161,377.409999999802,1,10
1.40008651818675,382.399999999797,1,10
1.34807513479053,403.389999999778,1,10
1.07667220516495,406.979999999775,1,10
1.16554939164881,434.51999999975,1,10
1.34554839470981,458.669999999728,1,10
1.44862218572222,484.709999999704,1,10
1.33036904771794,495.859999999694,1,10
1.38343885431471,520.559999999672,1,10
1.12804814670728,525.289999999667,1,10
1.10596284392669,547.179999999647,1,10
0.917938996089833,576.019999999621,1,10
0.960616919488245,594.529999999604,1,10
0.899330471031497,190.569999999972,3,12
0.71358908873589,193.649999999969,3,12
25.858826456243,468.019999999719,3,12
19.2307494836327,480.069999999708,3,12
15.948153762119,490.949999999698,3,12
14.2600493240051,502.389999999688,3,12
1.5098267035679,196.699999999966,2,13
12.0347533437983,360.799999999817,2,13
9.25036340551416,372.409999999806,2,13
7.94927526988067,383.469999999796,2,13
7.29378005327503,394.269999999786,2,13
6.0899513733696,394.419999999786,2,13
13.2384868312424,424.669999999759,2,13
9.99514961428071,435.869999999749,2,13
7.54384022499702,436.439999999748,2,13
6.81384863095223,447.189999999738,2,13
5.68807861711666,447.339999999738,2,13
4.93416549829494,448.369999999737,2,13
4.86070240803338,458.249999999728,2,13
4.33935225620868,458.599999999728,2,13
3.93699208065161,459.249999999727,2,13
3.60586844234254,459.849999999727,2,13
3.3954938928239,461.999999999725,2,13
3.87440341820027,472.329999999715,2,13
3.37375400369546,473.549999999714,2,13
2.95433044213078,473.609999999714,2,13
2.64623650998689,474.199999999714,2,13
1.50001448248413,483.629999999705,2,13
1.35241179962619,483.759999999705,2,13
1.24981587799739,484.959999999704,2,13
1.15322772611628,485.439999999704,2,13
1.06890811579928,485.739999999703,2,13
0.927277396950654,485.809999999703,2,13
0.870158182783289,485.879999999703,2,13
0.87861859523412,495.099999999695,2,13
0.795802851541952,495.559999999694,2,13
0.728374243981856,496.049999999694,2,13
0.672863078713862,496.609999999693,2,13
0.624459237514833,496.999999999693,2,13
0.581378341179631,497.189999999693,2,13
0.543444500999753,497.299999999693,2,13
0.59024451251917,508.019999999683,2,13
0.52897784273655,508.619999999682,2,13
0.477837523041708,508.889999999682,2,13
0.4355252545893,509.079999999682,2,13
0.4030053843086,509.769999999681,2,13
0.381647850187032,511.64999999968,2,13
0.304581453283354,519.049999999673,2,13
0.275746519238201,519.489999999673,2,13
0.253755728638773,520.399999999672,2,13
0.234768846073728,521.089999999671,2,13
0.219217207668069,521.94999999967,2,13
0.206158477279495,522.899999999669,2,13
0.194556466279532,523.729999999669,2,13
0.197015950516791,529.549999999663,2,13
0.18832985089664,530.729999999662,2,13
0.178640639955186,531.059999999662,2,13
0.169639429375622,531.239999999662,2,13
0.162049308930298,531.659999999662,2,13
0.155880274624041,532.419999999661,2,13
0.148931529112058,532.489999999661,2,13
0.143224361712189,532.89999999966,2,13
0.137418733953163,532.98999999966,2,13
0.134029329391523,534.199999999659,2,13
0.128908085041124,534.219999999659,2,13
0.124882815387283,534.679999999659,2,13
0.121038109228118,535.069999999658,2,13
0.117553228171131,535.519999999658,2,13
0.13491005652277,540.619999999653,2,13
0.130631557418909,540.939999999653,2,13
0.127405594818995,541.719999999652,2,13
0.123333976798044,541.829999999652,2,13
0.120144650948506,542.339999999652,2,13
0.116435249442768,542.369999999652,2,13
0.112936085086935,542.389999999652,2,13
0.109798671918598,542.519999999652,2,13
0.106992716915391,542.759999999651,2,13
0.104114775440239,542.829999999651,2,13
0.10178598403342,543.199999999651,2,13
0.0991970083200961,543.269999999651,2,13
0.0969408773027883,543.499999999651,2,13
0.0947983343265797,543.729999999651,2,13
0.092617553725054,543.83999999965,2,13
0.0909739993637888,544.31999999965,2,13
0.0892833630048696,544.68999999965,2,13
0.0874569459932447,544.86999999965,2,13
0.0857010866382294,545.039999999649,2,13
0.0841194736134652,545.299999999649,2,13
0.0825315477804687,545.489999999649,2,13
0.081020678621363,545.689999999649,2,13
0.0797361464934446,546.049999999648,2,13
0.0642950166499167,551.289999999644,2,13
0.0637280013618118,551.789999999643,2,13
0.0632613499904742,552.389999999643,2,13
0.062587065686313,552.709999999642,2,13
0.0618144493765164,552.879999999642,2,13
0.0610329102580504,553.009999999642,2,13
0.060304422057323,553.179999999642,2,13
0.0594668606398601,553.179999999642,2,13
0.0586597564753333,553.189999999642,2,13
0.0581046134294391,553.509999999642,2,13
0.0575283550304286,553.779999999641,2,13
0.0568004731969688,553.819999999641,2,13
0.0562064753416391,554.019999999641,2,13
0.0555213899696231,554.069999999641,2,13
0.0548256022834127,554.079999999641,2,13
0.0542165344895091,554.189999999641,2,13
0.0536294651126141,554.309999999641,2,13
0.0531247403460028,554.529999999641,2,13
0.0525048261252535,554.559999999641,2,13
0.0519195962143395,554.619999999641,2,13
0.0513219033481049,554.639999999641,2,13
0.0507251370301037,554.639999999641,2,13
0.0501549166993252,554.659999999641,2,13
0.0495976589403127,554.679999999641,2,13
0.0490968576003393,554.769999999641,2,13
0.0488127521014854,555.18999999964,2,13
0.0484184765374437,555.41999999964,2,13
0.0481007070721348,555.75999999964,2,13
0.0475956547444612,555.77999999964,2,13
0.0472218366068502,555.999999999639,2,13
0.0469041139893575,556.299999999639,2,13
0.0464511002131692,556.359999999639,2,13
0.0460191998109401,556.439999999639,2,13
0.0456136208312818,556.549999999639,2,13
0.045216316261015,556.659999999639,2,13
0.0448213177470089,556.759999999639,2,13
0.0444115329567911,556.819999999639,2,13
0.0440491301556761,556.949999999639,2,13
0.0436493035754996,556.999999999638,2,13
0.0432958249097044,557.119999999638,2,13
0.0428834837200882,557.119999999638,2,13
0.0425385632679341,557.229999999638,2,13
0.0422378492839449,557.409999999638,2,13
0.0419268640907204,557.559999999638,2,13
0.0416005058017736,557.669999999638,2,13
0.0412643735046889,557.749999999638,2,13
0.0411225132400048,558.189999999637,2,13
0.0407968949121056,558.269999999637,2,13
0.0406164557699531,558.619999999637,2,13
0.040383329565575,558.859999999637,2,13
0.0417988239854529,562.949999999633,2,13
0.041382234775451,563.509999999633,2,13
0.0409451562878607,563.999999999632,2,13
0.0404931273581295,564.429999999632,2,13
0.0400971826200801,564.939999999631,2,13
0.0395853238823197,565.189999999631,2,13
0.0392626215449716,565.78999999963,2,13
0.0387854214904012,566.04999999963,2,13
0.0382314592024601,566.11999999963,2,13
0.0376798196310535,566.15999999963,2,13
0.0371631306128948,566.23999999963,2,13
0.0367631496294452,566.53999999963,2,13
0.0363476086574951,566.77999999963,2,13
0.0358988678273782,566.919999999629,2,13
0.0356102212167058,567.389999999629,2,13
0.0351621895986765,567.479999999629,2,13
0.0347612591503731,567.649999999629,2,13
0.0344750107421502,568.059999999628,2,13
0.0340384997530211,568.099999999628,2,13
0.0336640599177958,568.259999999628,2,13
0.0333328252465377,568.499999999628,2,13
0.0329978126892783,568.709999999628,2,13
0.0327206382833004,569.039999999628,2,13
0.0323572718512126,569.139999999627,2,13
0.0319867509801431,569.199999999627,2,13
0.0316609137506362,569.349999999627,2,13
0.0312957773573605,569.379999999627,2,13
0.0266207094272039,569.579999999627,2,13
0.0263644225738357,569.609999999627,2,13
1.43189676843433,196.009999999967,2,14
1.4437930714044,195.679999999967,2,15
14.8915810065845,386.019999999794,2,15
11.2780056682486,397.329999999784,2,15
8.52721407445042,398.049999999783,2,15
7.74153341765395,409.059999999773,2,15
6.45280353262511,409.079999999773,2,15
5.58564680232286,409.909999999772,2,15
5.49014900475264,419.379999999764,2,15
4.9590917354584,420.639999999762,2,15
4.47289953359219,420.809999999762,2,15
4.07252465912412,420.929999999762,2,15
3.75958139422567,421.479999999762,2,15
3.49729113967692,422.079999999761,2,15
4.22421023979517,430.329999999754,2,15
3.65339061915388,430.999999999753,2,15
3.2495223694159,432.219999999752,2,15
2.90954028966869,432.759999999751,2,15
1.64976709216722,441.889999999743,2,15
1.49496686029535,442.369999999743,2,15
1.360804727454,442.459999999743,2,15
1.26770248573727,443.589999999742,2,15
1.17052199103536,443.609999999742,2,15
1.09818806701846,444.329999999741,2,15
1.02644757444355,444.429999999741,2,15
1.08308384316115,452.609999999733,2,15
0.969197948285955,453.069999999733,2,15
0.873673779032915,453.179999999733,2,15
0.802138832188122,453.859999999732,2,15
0.741197772601893,454.409999999732,2,15
0.848081466461148,463.689999999723,2,15
0.730402215616864,464.019999999723,2,15
0.645877088231479,464.749999999722,2,15
2.18437741625528,258.41999999991,2,16
2.10663322752043,278.309999999892,2,16
1.71888313134172,282.929999999888,2,16
7.32259879425497,407.819999999774,2,16
5.7922344075678,419.649999999763,2,16
4.3572743197131,419.859999999763,2,16
4.06716907155305,430.519999999753,2,16
3.42483159706803,431.229999999753,2,16
2.95419244439994,431.659999999752,2,16
2.58720172491497,431.719999999752,2,16
2.66295909618601,441.499999999743,2,16
2.42280328905223,442.209999999743,2,16
2.21742663006626,442.649999999742,2,16
2.04106265934806,442.919999999742,2,16
1.90204919753967,443.539999999742,2,16
1.76971463303105,443.669999999741,2,16
1.60962786802232,453.779999999732,2,16
1.45114848989644,453.889999999732,2,16
1.32602161228815,454.219999999732,2,16
1.25199598011175,456.11999999973,2,16
1.2422526772287,465.569999999722,2,16
1.1115094165071,467.02999999972,2,16
0.992542456994581,467.32999999972,2,16
0.874649225155685,477.96999999971,2,16
0.74992538740811,477.98999999971,2,16
0.662843454828482,478.65999999971,2,16
0.598674381807025,479.719999999709,2,16
0.346211476414739,489.3999999997,2,16
0.312154951631851,489.5199999997,2,16
0.284119913571205,489.5999999997,2,16
0.26146664412389,489.859999999699,2,16
0.244761352696415,490.789999999699,2,16
0.227415414584403,490.829999999699,2,16
0.213215753219635,491.129999999698,2,16
0.228773600504196,500.16999999969,2,16
0.217072382718366,500.71999999969,2,16
0.205376167533478,500.839999999689,2,16
0.194767937785386,500.909999999689,2,16
0.185357339067422,501.029999999689,2,16
0.177915201336263,501.559999999689,2,16
0.170831229493209,501.959999999688,2,16
0.16369254711255,502.079999999688,2,16
0.156918185702333,502.099999999688,2,16
0.15199828429436,502.709999999688,2,16
0.146173664984298,502.719999999688,2,16
0.141070229594427,502.869999999688,2,16
0.136752604165209,503.229999999687,2,16
0.1476726535806,510.93999999968,2,16
0.143923418200485,511.50999999968,2,16
0.14022278924413,511.979999999679,2,16
0.136641191860489,512.389999999679,2,16
0.132766446405945,512.529999999679,2,16
0.129009219270965,512.609999999679,2,16
0.12534118248611,512.619999999679,2,16
0.122331229857631,512.889999999679,2,16
0.119622214861391,513.239999999678,2,16
0.116807665634254,513.439999999678,2,16
0.113812597284658,513.439999999678,2,16
0.110998997877204,513.459999999678,2,16
0.108415547976298,513.539999999678,2,16
0.105864467194643,513.559999999678,2,16
0.103683474609641,513.749999999678,2,16
0.0861472016539737,514.109999999677,2,16
0.0835029019240584,514.569999999677,2,16
0.0867808173009261,522.36999999967,2,16
0.0848997613671544,523.229999999669,2,16
0.0823786900754977,523.419999999669,2,16
0.0798710317966397,523.479999999669,2,16
0.0777097763798578,523.719999999669,2,16
0.0757395196432841,524.019999999668,2,16
0.0737803457058966,524.219999999668,2,16
0.0717907201686571,524.279999999668,2,16
0.0705326141700272,524.979999999668,2,16
0.0688004546288866,525.109999999667,2,16
0.067175935990975,525.259999999667,2,16
0.066116572459259,525.939999999667,2,16
0.064611224624237,526.059999999667,2,16
0.063291456113671,526.309999999666,2,16
0.0619222690589372,526.429999999666,2,16
0.0605316873048836,526.449999999666,2,16
0.0594407711374879,526.759999999666,2,16
0.0587783452416237,527.539999999665,2,16
0.057750365479481,527.819999999665,2,16
0.0565706303219018,527.849999999665,2,16
0.0742299691741967,534.369999999659,2,16
0.0740099512474007,535.959999999658,2,16
0.0726537736983546,536.369999999657,2,16
0.0710806404135766,536.489999999657,2,16
0.0699894285250022,537.039999999657,2,16
0.0684434650944878,537.049999999657,2,16
0.0671297330496764,537.239999999656,2,16
0.0658273407495916,537.379999999656,2,16
0.0647917891030531,537.759999999656,2,16
0.0636607974762443,537.979999999656,2,16
0.0624900834439799,538.099999999656,2,16
0.0614747012051842,538.349999999655,2,16
0.0603502730551287,538.419999999655,2,16
0.0592440070375134,538.459999999655,2,16
0.0581707712911217,538.489999999655,2,16
0.0571365723742645,538.519999999655,2,16
0.0563548615418177,538.829999999655,2,16
0.0554192529298135,538.899999999655,2,16
0.0545906363324837,539.069999999655,2,16
0.0538125105187525,539.269999999655,2,16
0.0529808799375174,539.359999999655,2,16
0.0521123409221483,539.359999999655,2,16
0.0513772339044503,539.509999999654,2,16
0.0506865070839195,539.689999999654,2,16
0.0501755087948849,540.099999999654,2,16
0.0494916384029285,540.229999999654,2,16
0.0488219638460329,540.349999999654,2,16
0.0511084855944448,545.859999999649,2,16
0.0508763623499144,546.589999999648,2,16
0.0501979146442161,546.659999999648,2,16
0.0497848617244086,547.089999999647,2,16
0.049215300475827,547.269999999647,2,16
0.048843093984233,547.719999999647,2,16
0.0483827593634805,548.019999999647,2,16
0.047744239198979,548.029999999647,2,16
0.0471420218742374,548.069999999647,2,16
0.0467098267335384,548.349999999646,2,16
0.0461173440095988,548.359999999646,2,16
0.0455838592430502,548.439999999646,2,16
0.0451695999157075,548.689999999646,2,16
0.0446982263469681,548.829999999646,2,16
0.0442812936900879,549.039999999646,2,16
0.0437779906856236,549.089999999646,2,16
0.0433345297136235,549.219999999646,2,16
0.0428483695805799,549.259999999646,2,16
0.0423559805804494,549.269999999646,2,16
0.0419327737106889,549.379999999645,2,16
0.0415020894132536,549.459999999645,2,16
0.0410527787186759,549.489999999645,2,16
0.0406808284253724,549.639999999645,2,16
0.0403283781182976,549.809999999645,2,16
0.0399065617643842,549.839999999645,2,16
0.0394938239632143,549.869999999645,2,16
0.0392034620456964,550.109999999645,2,16
0.0388659147814452,550.249999999645,2,16
0.0384716937516708,550.269999999645,2,16
0.0381119319520783,550.339999999645,2,16
0.0377961023618965,550.479999999644,2,16
0.0374143235501602,550.479999999644,2,16
0.0371684151081489,550.729999999644,2,16
0.0368360446952059,550.799999999644,2,16
0.0365051795259318,550.859999999644,2,16
0.0362558928771921,551.069999999644,2,16
0.0359569726426634,551.169999999644,2,16
0.0356588854676781,551.259999999644,2,16
0.0353224808877944,551.259999999644,2,16
1.09937165613709,181.08999999998,2,17
1.12163514491418,204.829999999959,2,17
0.848065007454924,205.279999999958,2,17
22.7250223352595,458.059999999728,2,17
16.9659424288079,469.909999999718,2,17
12.743928455653,470.069999999717,2,17
11.3649287734167,481.149999999707,2,17
9.51125916419319,481.569999999707,2,17
8.16745516815698,481.749999999707,2,17
8.02780609219262,492.649999999697,2,17
7.1470051592419,492.789999999697,2,17
6.44094831043862,492.909999999697,2,17
5.86065596673952,492.989999999697,2,17
7.35107040361079,504.299999999686,2,17
4.1906163356976,515.049999999677,2,17
3.50506052719311,515.339999999676,2,17
1.60734728370126,184.079999999978,2,18
48.4999988689587,512.689999999679,2,18
35.0646771046309,524.029999999668,2,18
26.3154945059011,524.119999999668,2,18
22.7633338565436,534.759999999659,2,18
18.9982387488835,534.959999999659,2,18
16.4615303502413,536.379999999657,2,18
15.566725731961,546.069999999648,2,18
13.9128970197768,546.719999999648,2,18
12.5469933305166,546.959999999648,2,18
11.429531970293,547.199999999647,2,18
10.505533758323,547.519999999647,2,18
8.65849335775761,558.039999999638,2,18
7.69862739740661,558.069999999638,2,18
6.94984527654476,558.389999999637,2,18
6.3342984787687,558.659999999637,2,18
5.43495846347065,567.569999999629,2,18
4.89075661151051,570.279999999626,2,18
4.35414828574446,570.429999999626,2,18
4.0137273758075,572.709999999624,2,18
3.72244268134262,574.589999999622,2,18
3.17743308562943,582.229999999616,2,18
2.80585330777469,583.059999999615,2,18
2.55035327469005,585.069999999613,2,18
2.29787598793891,585.169999999613,2,18
2.09597492737334,585.469999999613,2,18
1.94441506112298,586.539999999612,2,18
1.4017131419954,593.399999999605,2,18
1.26757345722753,593.809999999605,2,18
1.15448859990283,593.969999999605,2,18
1.06273104934994,594.329999999605,2,18
1.00928215197609,596.759999999602,2,18
0.941604353058442,597.159999999602,2,18
0.880588488928427,597.329999999602,2,18
0.829834964984617,597.769999999601,2,18
2.29416473433991,208.709999999955,2,19
1.90264520419645,214.46999999995,2,19
7.12537330354661,333.619999999842,2,19
5.61603140780554,345.129999999831,2,19
4.23701383123025,345.539999999831,2,19
3.96873547383582,356.369999999821,2,19
3.32688073907445,356.769999999821,2,19
2.87022634613388,357.20999999982,2,19
2.91523327781448,367.129999999811,2,19
2.6279740682381,368.04999999981,2,19
2.38442192665738,368.57999999981,2,19
2.1706431784517,368.66999999981,2,19
1.99860754763064,368.959999999809,2,19
1.84628132953858,369.009999999809,2,19
2.35377272211522,379.5499999998,2,19
2.05109340022624,380.619999999799,2,19
1.79969547911715,380.799999999799,2,19
6.07898983579496,417.139999999766,2,19
4.73263239989505,428.449999999755,2,19
3.56804744276574,428.829999999755,2,19
3.32832935515061,439.869999999745,2,19
2.7877447643734,440.229999999745,2,19
2.4054222916969,440.699999999744,2,19
2.10712722912864,440.779999999744,2,19
2.1676175023041,450.959999999735,2,19
1.96995671842516,451.629999999734,2,19
1.79530540594678,451.799999999734,2,19
1.64593614285564,451.809999999734,2,19
1.51998916949187,451.839999999734,2,19
1.42110938345826,452.309999999734,2,19
1.32888250878605,452.439999999734,2,19
1.2531092824236,452.839999999733,2,19
1.27384621881955,461.979999999725,2,19
1.1523824329799,462.329999999725,2,19
1.0578441762101,462.989999999724,2,19
0.97512650028352,463.369999999724,2,19
0.902901389774439,463.579999999723,2,19
0.841001814813367,463.789999999723,2,19
0.844686408166681,473.229999999715,2,19
0.753787403502102,473.499999999714,2,19
0.679198486547002,473.579999999714,2,19
0.624312329171332,474.339999999714,2,19
0.574952580765183,474.659999999713,2,19
0.440501882671157,484.339999999705,2,19
0.397694285596976,484.559999999704,2,19
0.36437728002734,485.109999999704,2,19
0.335723903541081,485.469999999703,2,19
0.312325416581157,486.019999999703,2,19
0.29050996863473,486.139999999703,2,19
0.276563707430184,487.539999999702,2,19
0.279020661333999,492.779999999697,2,19
0.27283516355466,495.539999999694,2,19
0.257819859208739,495.579999999694,2,19
0.244992441781699,495.799999999694,2,19
0.23415796380262,496.239999999694,2,19
0.226033489146263,497.219999999693,2,19
0.216768748885612,497.559999999692,2,19
0.267720694134265,498.349999999692,2,19
0.241340431367784,498.469999999692,2,19
0.21987609157106,498.629999999692,2,19
0.215131069863605,503.469999999687,2,19
0.201044310776582,504.389999999686,2,19
0.201148092525046,509.979999999681,2,19
0.188490284583298,510.279999999681,2,19
0.177630302575931,510.669999999681,2,19
0.167515891505523,510.81999999968,2,19
0.158906471279333,511.14999999968,2,19
0.25523597661214,522.27999999967,2,19
0.243474252149906,524.269999999668,2,19
0.227923146091131,524.489999999668,2,19
0.291151524599186,526.079999999667,2,19
0.295951224747714,532.99999999966,2,19
0.279993275529567,534.309999999659,2,19
0.259273630322079,538.219999999656,2,19
0.0616739480832778,544.59999999965,2,19
0.060141485623019,544.69999999965,2,19
0.0586170591351126,544.71999999965,2,19
0.0572723633737152,544.85999999965,2,19
0.0558754764621611,544.85999999965,2,19
0.0547925163936453,545.159999999649,2,19
0.0539974897672392,545.749999999649,2,19
0.0529863070449582,546.019999999648,2,19
0.0518559170037965,546.079999999648,2,19
0.050759349311655,546.119999999648,2,19
0.0504155981764486,547.089999999647,2,19
0.0496662591333755,547.489999999647,2,19
0.0487044777988517,547.559999999647,2,19
0.0477449083590023,547.579999999647,2,19
0.0477741131510784,548.919999999646,2,19
0.047127964904591,549.299999999645,2,19
0.0462458198150824,549.309999999645,2,19
0.0455213329241302,549.499999999645,2,19
0.0448099172799133,549.669999999645,2,19
0.0440299222968911,549.699999999645,2,19
0.0432773057538361,549.729999999645,2,19
0.0425831841317689,549.809999999645,2,19
0.0419511280457241,549.949999999645,2,19
0.0413024359372155,550.029999999645,2,19
0.0406937473656013,550.139999999645,2,19
0.0402708438851597,550.519999999644,2,19
0.0396862521796339,550.609999999644,2,19
0.0390840973367498,550.639999999644,2,19
0.0387607394829455,551.109999999644,2,19
0.0230731299568216,551.589999999643,2,19
0.022882792244469,551.639999999643,2,19
0.0227585772033774,551.869999999643,2,19
0.0239489835131013,555.76999999964,2,19
0.0237936643939486,555.919999999639,2,19
0.0237394222798538,556.339999999639,2,19
0.0235492364905215,556.379999999639,2,19
0.023394628940064,556.509999999639,2,19
0.0232213232990687,556.579999999639,2,19
0.0230509567161515,556.649999999639,2,19
0.0229221504288613,556.829999999639,2,19
0.0227641564417249,556.919999999639,2,19
