Lb,adder,dc,group,srcfile
4.44343410471517,0.849631501885335,11.0899999999899,2,16
2.65145048237892,1.61784186565565,30.819999999972,2,16
2.35130659728816,1.75285986521548,30.6699999999721,2,17
2.05821704317629,1.93956409492645,36.1399999999671,2,17
2.00348663463318,52.9188732009242,244.509999999778,2,17
27.5031772190833,4.32114994028746,11.6699999999894,2,17
15.9428443333333,2.84698850164105,11.8099999999893,2,17
2.80142080769165,2.09331559998859,30.5299999999722,2,18
2.4535654580563,87.2322419078544,328.469999999701,2,18
44.9055337830946,5.71751043505866,11.0899999999899,2,18
25.3470483864318,4.2772808867762,12.2399999999889,2,18
14.8413035330561,2.24618045342585,10.2199999999907,2,18
8.56011340926794,1.6123165537292,11.7999999999893,2,18
3.32052466009825,4.03838857152576,45.6399999999585,2,19
3.6887937482202,19.9454107964803,118.939999999892,2,19
11.8483635822925,2.33113907265148,11.3699999999897,2,19
7.1061491131629,12.4724871833341,71.8499999999347,2,19
9.81271947634674,1.8886233641381,11.5199999999895,2,19
5.86208549862277,1.09358776024037,11.2299999999898,2,19
3.48527399400975,1.01337724711463,17.2799999999843,2,19
2.25320466789117,1.97250186585744,44.05999999996,2,19
3.32052466009825,4.03838857152576,45.6399999999585,2,20
3.6887937482202,19.9454107964803,118.939999999892,2,20
11.8483635822925,2.33113907265148,11.3699999999897,2,20
7.1061491131629,12.4724871833341,71.8499999999347,2,20
9.81271947634674,1.8886233641381,11.5199999999895,2,20
5.86208549862277,1.09358776024037,11.2299999999898,2,20
3.48527399400975,1.01337724711463,17.2799999999843,2,20
2.25320466789117,1.97250186585744,44.05999999996,2,20
2.32504370582257,4.61915155058181,60.1899999999453,3,22
1.96648235090115,3.29718069382237,51.5499999999531,3,23
2.32637,5.03929310551204,63.789999999942,3,24
3.69280934718943,67.4370350382971,259.199999999764,3,24
35.6277129748637,5.84800096387967,11.6599999999895,3,24
20.7806127712445,3.53802950009915,10.5199999999904,3,24
12.1889539196355,2.32851570174137,11.0899999999899,3,24
7.27307584887549,1.34202524978818,10.6599999999903,3,24
4.31688006384638,0.805585464131041,10.94999999999,3,24
1.86124573149809,3.01214137134395,51.8399999999529,3,25
2.44319463103828,40.4562026181706,199.299999999819,3,25
21.4922323922537,4.03391660851847,11.3799999999896,3,25
12.7909633917898,2.36464862685499,10.6599999999903,3,25
7.59415742761007,1.43451031248919,10.7999999999902,3,25
4.52578390327042,0.914406634476164,11.6599999999894,3,25
2.72606794050391,1.40625264924691,27.499999999975,3,25
2.87337744677144,1.77231308881075,26.4899999999759,3,26
3.11311731034824,2.60360297614743,33.4099999999696,3,27
2.86642465286937,29.5367571426916,160.279999999854,3,27
16.235007,2.9940246953821,10.6599999999903,3,27
9.63546658077732,1.92022980320293,11.0899999999899,3,27
5.7910652645746,1.09584560260488,10.6599999999903,3,27
3.45058814282844,0.998044108462683,16.2699999999852,3,27
2.28766013490181,1.52873298282054,27.0699999999754,3,28
1.91276562348868,2.04476229715181,38.0199999999654,3,28
1.98489311446179,3.4372294617156,52.4199999999523,3,28
2.71855817169762,6.49874351866153,66.9599999999391,3,28
4.62202261133929,34.851254749914,156.519999999858,3,28
19.7807983723375,3.66017996464967,11.0899999999899,3,28
11.7475277375108,2.3754732397154,11.5199999999895,3,28
7.07661553694077,1.32924438701447,10.7999999999902,3,28
4.64460945289048,2.41759739721086,23.8999999999783,3,29
3.54071333075645,1.19453615090209,16.4099999999851,3,29
2.37335838910142,47.7479911456298,223.919999999796,3,29
25.1104611133548,4.1047379622536,10.3699999999906,3,29
14.6378142967506,2.86284639216769,11.3799999999896,3,29
8.770498,1.71749449985968,11.2399999999898,3,29
5.2543550587369,1.05332937853859,11.6599999999894,3,29
3.16194984782062,1.12600798502173,20.2999999999816,3,29
3.11311731034824,2.60360297614743,33.4099999999696,3,30
2.86642465286937,29.5367571426916,160.279999999854,3,30
16.235007,2.9940246953821,10.6599999999903,3,30
9.63546658077732,1.92022980320293,11.0899999999899,3,30
5.7910652645746,1.09584560260488,10.6599999999903,3,30
3.45058814282844,0.998044108462683,16.2699999999852,3,30
3.37074680479049,4.45375147708785,47.6599999999567,5,31
3.92228333333333,2.68563107715527,29.6599999999731,5,31
3.31225918376464,5.30086935943812,54.4299999999505,5,31
4.31690148808195,6.51676165805284,53.9999999999509,5,31
5.43079758635115,4.353151006678,34.9899999999682,5,31
4.90355185234359,14.729148741606,87.98999999992,5,31
9.83935803201599,1.91239136338387,10.6599999999903,5,31
5.89024217991125,1.25878187831239,11.6599999999894,5,31
3.5823153454219,0.74464415932936,11.5199999999895,5,31
2.16899549759203,1.78447402123374,36.7199999999666,5,31
2.98663422605467,4.75263153432842,53.7199999999511,4,32
3.87934225810662,4.03924529441214,40.4599999999632,4,32
3.96971424053399,3.27229319665468,34.2699999999688,4,32
3.62980244469434,2.3403780900722,28.2299999999743,4,32
2.99254101365165,15.2310409915863,107.709999999902,4,32
9.13507676898364,1.92631034995934,11.2299999999898,4,32
5.54461284126633,1.12980359754377,10.94999999999,4,32
3.34528744458612,0.805790068462087,13.2499999999879,4,32
2.08087526654556,2.0606965070134,46.229999999958,4,32
3.05614215076648,2.16240804934976,29.9499999999728,4,33
2.61646331689716,17.2275808239637,122.399999999889,4,33
9.94385190248709,3.62331540178425,19.0099999999827,4,33
6.79843375766722,1.45743340991584,11.9599999999891,4,33
4.13728145304685,1.72586874003828,22.6099999999794,4,33
2.93712428269228,2.8096812684718,44.2099999999598,4,33
2.87946923435895,1.4352706033124,26.9299999999755,4,33
2.37960607105046,1.68781319373602,29.659999999973,4,34
2.03864131921577,3.26869234581554,52.1299999999526,4,34
2.66072415181364,9.14795780675538,84.3799999999233,4,34
5.91889328864477,9.79106466009774,60.6299999999449,4,34
7.87499359598838,3.0715204535769,20.3099999999815,4,34
5.48463053504563,17.1306928841831,94.7499999999139,4,34
11.3341076684939,2.61917546880196,12.8099999999883,4,34
6.99515321273972,1.5889199269796,12.5199999999886,4,34
4.30233163796531,0.834192577386341,11.0899999999899,4,34
2.57372284990041,1.36854556495149,28.0799999999745,4,34
2.70219181980381,1.5992498737655,25.6299999999767,4,35
2.15697969321454,3.29378468144251,50.9699999999537,4,35
2.73224885830379,4.75860909186989,55.4399999999496,4,35
3.75514428971968,16.7223945935657,105.119999999904,4,35
10.2623474173321,2.2616645472426,11.7999999999893,4,35
6.27707040455969,1.36055105184872,11.5199999999895,4,35
3.82770987629046,0.778358527916738,11.0899999999899,4,35
2.30788917051923,2.54703828436079,45.9399999999582,4,35
2.43216256943626,1.81726701949294,35.9999999999673,4,35
2.42000520152838,1.61592948937415,28.3699999999742,4,36
2.02374715447885,10.9591904598664,106.559999999903,4,36
6.50833059795238,2.56913140401592,19.5799999999822,4,36
4.5498856499461,4.42918257128996,39.599999999964,4,36
4.50073547731075,6.88662592890318,55.1499999999498,4,36
5.70777933289766,5.35513660879015,40.0299999999636,4,36
5.54521691555941,4.61123036642947,37.1499999999663,4,36
5.09158414337718,4.61948596608589,39.7399999999639,4,36
2.81508526957244,3.41930206363781,44.0599999999599,4,37
3.12743778598889,10.8947661461936,88.5599999999195,4,37
7.02811875497346,5.79796143119759,37.4399999999659,4,37
6.42732871254192,10.0517955733198,61.3499999999442,4,37
8.25863347102369,6.35009088548929,37.1499999999662,4,37
7.32112643700326,19.8949178741682,95.0399999999136,4,37
13.6356524195469,4.47285886426546,18.5799999999831,4,37
9.0755761959971,2.17498582693019,13.8299999999874,4,37
2.0144338301034,7.54319766393244,84.3799999999233,4,38
4.79208167139033,5.35872220900159,43.3399999999606,4,38
5.0892394174239,4.86285157761499,39.3099999999642,4,38
4.98865341086078,8.06636136049326,58.6099999999467,4,38
6.54015766666667,8.67394060378954,53.2799999999515,4,38
7.62504107789455,11.9037294460376,63.4999999999423,4,38
9.78727737107345,1.90787756064617,11.5199999999895,4,38
5.86036866666667,4.03664755541364,32.6899999999703,4,38
2.6589346287298,2.44386728542513,36.5799999999667,6,39
2.55762395018359,1.78642047684227,29.0899999999736,6,39
2.17757296716705,4.52129858650329,60.6199999999449,6,39
3.35715530136851,10.3930139828701,81.7999999999256,6,39
6.89170010166744,2.56037048224471,18.5799999999831,6,39
4.73694885344199,7.16985416930354,54.8599999999501,6,39
5.96937614684142,2.47132841687826,20.2999999999815,6,39
4.23073867226892,7.37959473293365,60.7599999999448,6,39
5.81799671115887,2.55178723507345,21.4499999999805,6,39
1.92934447888098,4.85198749955796,67.8199999999383,7,41
3.39889443651753,14.1294289019214,97.6399999999112,7,41
8.78412524869429,2.06643493728528,12.6699999999885,7,41
5.4369678138032,1.12680625583993,11.3699999999897,7,41
3.29007332001336,0.966755856146761,15.9799999999855,7,41
2.13424040576025,2.00726841632824,41.6199999999621,7,41
3.0527231594454,24.1502280582799,143.859999999869,6,42
13.6215876666667,11.0355147000055,44.4999999999595,6,42
12.35632,2.3398089274554,11.0899999999899,6,42
7.36347230585528,1.54808713446024,11.8099999999893,6,42
4.46733112077024,0.816477536470288,10.6499999999903,6,42
2.6489188276667,1.54868557385623,29.2299999999734,6,42
2.10312739702347,1.9737148162214,42.3399999999615,6,42
2.78056369951324,2.65566872201126,37.4399999999659,6,43
2.72548071613791,8.11251025866945,78.1899999999289,6,43
5.43217095072117,13.9193531551159,83.8099999999238,6,43
9.69571605321404,9.75443714804513,49.529999999955,6,43
9.74510066666667,12.7517330589625,62.3499999999433,6,43
11.2681630407241,4.42184895933018,22.7499999999794,6,43
7.86300148629404,8.88851295576471,53.4199999999514,6,43
4.01057166002311,10.2080928797025,77.1899999999298,6,44
7.12473128377375,9.57382798364407,56.2999999999488,6,44
8.36938911948716,6.68451212983079,39.0199999999645,6,44
7.54428653616129,25.6007980293939,115.339999999895,6,44
16.6008618544552,3.03795990867254,11.8099999999893,6,44
9.84218358800022,1.99871363413148,11.6599999999894,6,44
5.93249237509092,1.13955632980076,10.6599999999903,6,44
3.54289083234814,0.666819299048998,10.5199999999904,6,44
2.11080192340104,2.04201531297608,42.6199999999612,6,44
3.30933961291708,12.6302008784266,95.3199999999133,6,45
7.98979753917206,13.5484138424044,70.409999999936,6,45
10.7926293473257,7.61289235734155,38.5899999999649,6,45
9.22119803394364,5.35138101576359,31.8299999999711,6,45
7.30247836397137,20.8845834517781,101.379999999908,6,45
14.1209356638591,2.72555915947533,11.9499999999891,6,45
8.44637566666667,4.266871623095,27.0699999999754,6,45
6.37225943528663,1.26774568600016,11.9599999999891,6,45
2.66291720250068,2.12978513627798,31.9699999999709,6,46
2.40181630068894,14.0085392730399,111.599999999899,6,46
8.22427754606047,3.5953296436398,22.4599999999796,6,46
5.92396009132576,5.23265735250074,41.759999999962,6,46
5.59029000721047,1.12456505846044,11.6599999999894,6,46
3.36634602659092,1.03127251629988,16.4099999999851,6,46
2.20335344197235,1.91167081315553,40.3199999999633,6,46
2.72866109817032,5.37258144884554,61.629999999944,6,47
4.06103187631967,4.98971203196184,46.7999999999574,6,47
4.53725683700236,4.3946317981994,40.4599999999632,6,47
4.47699827934251,9.85657478883909,72.7199999999339,6,47
7.18296659529369,4.69435102320754,31.5299999999713,6,47
5.95248603681878,13.3382118266933,77.6099999999295,6,47
9.66606033300972,1.98865152851228,11.8099999999893,6,47
5.84198996678403,4.24283717595034,34.8499999999683,6,47
5.05493639940721,0.978787061740995,11.3799999999896,6,47
2.66291720250068,2.12978513627798,31.9699999999709,6,48
2.40181630068894,14.0085392730399,111.599999999899,6,48
8.22427754606047,3.5953296436398,22.4599999999796,6,48
5.92396009132576,5.23265735250074,41.759999999962,6,48
5.59029000721047,1.12456505846044,11.6599999999894,6,48
3.36634602659092,1.03127251629988,16.4099999999851,6,48
2.20335344197235,1.91167081315553,40.3199999999633,6,48
3.87948856136297,3.89158324097592,39.7399999999639,8,49
3.89540445174478,8.20168136087213,67.2499999999389,8,49
6.06220164746691,8.95780330779068,57.5999999999476,8,49
7.52644379626849,14.5702733469387,74.0199999999327,8,49
11.0742512751052,2.17058875147011,11.3799999999896,8,49
6.63728263166363,2.20463414833326,18.719999999983,8,49
4.43078132796147,1.46665565781051,19.5799999999822,8,49
2.95494584223415,1.30063820022856,26.1999999999762,8,49
1.91328751058691,2.48897983930501,44.3599999999597,9,51
2.20668444375701,1.88828402813953,33.4099999999696,9,51
2.05356166666667,10.9665589455921,103.679999999906,9,51
6.52726396172441,1.43301049928007,11.5199999999895,9,51
3.98840433333333,0.888059289875217,11.9499999999891,9,51
2.44363094171483,1.82101078165938,35.2799999999679,9,51
4.00665128850225,5.4844418280325,49.6799999999548,8,52
4.75753366666667,6.83371085376518,53.4199999999514,8,52
5.80875519395182,4.02341831712257,31.3999999999714,8,52
4.9282770233298,3.25522806819678,29.659999999973,8,52
4.10161102712623,2.30520860179243,25.4899999999768,8,52
3.21118886942863,2.82511045314213,35.7099999999675,8,52
3.02585869494646,2.21192798464196,30.809999999972,8,52
2.62571066666667,1.46741521757899,24.4799999999777,8,52
2.05243340311956,7.67306585136322,85.5399999999223,8,52
4.00665128850225,5.4844418280325,49.6799999999548,8,54
4.75753366666667,6.83371085376518,53.4199999999514,8,54
5.80875519395182,4.02341831712257,31.3999999999714,8,54
4.9282770233298,3.25522806819678,29.659999999973,8,54
4.10161102712623,2.30520860179243,25.4899999999768,8,54
3.21118886942863,2.82511045314213,35.7099999999675,8,54
3.02585869494646,2.21192798464196,30.809999999972,8,54
2.62571066666667,1.46741521757899,24.4799999999777,8,54
2.05243340311956,7.67306585136322,85.5399999999223,8,54
3.40563417614215,1.5085308177357,20.4399999999814,10,55
2.46399536602559,2.02551628511173,32.8299999999702,10,55
2.25010571212184,2.59144454567735,41.1899999999625,10,55
2.42661046351003,1.54329243497678,26.6399999999758,10,55
1.99087910152712,3.09774485843553,50.3999999999542,10,55
2.55044454897699,2.04650023846124,32.1099999999708,10,55
2.30553347771778,1.98197050194129,34.5599999999686,10,55
2.14887202140698,1.8860958646882,34.9899999999682,10,55
2.02299296268138,1.98139821455112,37.8699999999656,10,55
2.00601894644715,1.99887014692745,37.5899999999658,10,55
2.00750772307038,1.89344906090334,35.7099999999675,10,55
2.30638398960614,1.72450641218452,30.5299999999722,9,56
2.02119369190428,2.31553161259858,41.3199999999624,9,56
2.17360575197118,1.56866574306415,29.659999999973,9,56
1.87679479076121,2.03658592073835,39.8799999999637,9,56
1.96155943490806,2.99335256359893,50.1099999999544,9,56
2.48358940216538,4.79649225323839,59.329999999946,9,56
3.65012600892513,3.39815293679487,36.9999999999663,9,56
3.53354802330648,3.92113608921885,42.3299999999616,9,56
3.73544599424657,3.17274876134889,35.129999999968,9,56
3.46277294436533,2.54120373125018,31.0999999999717,9,56
4.26142690867341,1.84087309387971,20.0199999999818,9,57
3.05878029945831,3.44385599972758,42.4799999999614,9,57
3.26010223303164,7.63419987148966,69.8399999999365,9,57
5.46261753437976,2.39162514208541,21.0199999999809,9,57
3.93678675990205,1.74571664131355,20.879999999981,9,57
2.85052693240329,3.34345321851093,44.2099999999598,9,57
3.10447487045578,3.80658046801309,45.9399999999582,9,57
3.46530033408442,2.32548372478843,29.0899999999735,9,57
2.90334283944516,3.42349623621287,44.2099999999598,9,57
3.17188964712362,2.10097039019119,28.6499999999739,9,57
2.64334454345888,1.6083632437832,26.1999999999762,9,57
2.76164394943599,1.07144801427187,18.1399999999835,9,58
1.92163283578514,4.43407328091842,65.94999999994,9,58
3.1859121793233,1.93207973997671,26.2099999999762,9,58
2.56545244511592,3.17963689305018,44.6399999999594,9,58
2.87994326441134,2.07149368354607,30.0899999999726,9,58
2.48215102531716,1.85776971383035,31.3899999999715,9,58
2.17496171371985,1.91925598643945,35.4299999999678,9,58
2.0525469406778,1.98806690613605,37.7299999999657,9,58
2.02606656145559,1.87281110318463,35.8599999999674,9,58
1.95436933333333,2.60947128178692,45.079999999959,9,58
2.77967810798815,3.10642574407335,42.0499999999618,9,59
2.95087833333333,2.74907172343418,36.4299999999669,9,59
2.85746033333333,2.94300645750507,38.8799999999646,9,59
2.90800134073488,2.69652457970195,36.4299999999669,9,59
2.80999689260875,1.18699330802778,19.7199999999821,9,59
2.00435708516181,1.89848503447841,36.5699999999667,9,59
1.95700884498553,1.98294756171639,38.5899999999649,9,59
1.97439533333333,1.75313558841612,35.7199999999675,9,59
1.86856558976767,1.90674370351625,38.8799999999647,9,59
1.89256868174768,1.9708605515057,39.1699999999644,9,59
1.93620243745785,2.03451409699593,38.7299999999648,9,59
3.75006032677315,2.18577431056322,26.349999999976,9,60
2.97489633333333,2.35739579679098,33.2599999999698,9,60
2.67317236021108,1.57171518360473,26.349999999976,9,60
2.12710807739874,3.61254498997308,55.8699999999492,9,60
2.87786579832552,1.96767206670486,29.0899999999735,9,60
2.42830418941267,3.08123736317869,44.9299999999591,9,60
2.76166209305621,2.2224064794188,32.6899999999703,9,60
2.4985049049451,1.62734633871355,27.3599999999751,9,60
2.06828325146584,1.86992972805508,34.129999999969,9,60
1.97484647498835,1.75929303026233,32.97999999997,9,60
3.76443903312145,4.59084350596573,46.0799999999581,11,61
4.18777543067924,2.84802312977614,29.9499999999728,11,61
3.52647716837805,8.5246818220517,72.7199999999339,11,61
6.04199632041098,10.2714154942629,64.0799999999417,11,61
8.17267730831754,9.29758212924821,51.699999999953,11,61
8.75211438125597,3.25548722714735,20.5899999999813,11,61
6.01814334784972,7.28674551348593,50.5399999999541,11,61
6.66811689903733,2.0475627046133,16.4199999999851,11,61
3.42916298873165,9.5191864850526,79.7699999999275,10,63
6.48800436707656,10.1245160164388,61.1999999999443,10,63
8.32425318876598,3.230339775095,20.879999999981,10,63
5.79000340113206,4.97293421226504,38.1599999999653,10,63
5.39303360150169,8.38780326962008,59.0399999999463,10,63
6.90785479627531,16.4107657859361,85.829999999922,10,63
11.6833005752994,2.54251785341964,12.5299999999886,10,63
7.12790958870791,1.36887851411717,10.94999999999,10,63
4.25826572908235,0.996056626465698,12.9599999999882,10,63
3.54087966666667,7.06809530767342,64.949999999941,10,64
5.31626496043245,5.85210313166252,45.069999999959,10,64
5.59773308128107,8.5330158116765,58.1699999999471,10,64
7.08375693519412,14.5043488219125,78.1899999999289,10,64
10.8144719932768,10.5317198906711,49.6799999999548,10,64
10.6970644781619,2.98286004080911,16.6999999999849,10,64
6.85465192137626,10.7654548416368,65.0799999999408,10,64
4.3355239931861,5.42999874371193,47.0899999999572,10,65
4.89397458208275,10.5792865885707,72.2899999999343,10,65
7.75167329282306,18.4731746541105,88.5599999999195,10,65
13.1410384226057,9.26564332218052,39.7399999999639,10,65
11.228781144019,2.08034575480341,11.3699999999897,10,65
6.66952053282006,1.95365046368582,16.5599999999849,10,65
4.32199794302987,13.9461525776951,97.3399999999115,10,65
2.6702733853026,2.45344584896783,36.289999999967,12,66
2.56826965192802,2.31260461296833,35.9999999999673,12,66
2.44667229078376,1.92068174377157,32.3999999999705,12,66
2.18931820917093,4.01953203824598,57.0199999999481,12,66
3.11195372472329,4.50237430777959,50.2499999999543,12,66
3.8180081688858,7.49252385704229,63.789999999942,12,66
5.66753196752371,1.94234490721,17.1399999999844,12,66
3.81537908607288,2.07043064482429,24.6299999999776,12,66
2.94977436098347,2.4231304602159,33.5499999999695,12,66
2.69503650385413,1.74066296500042,27.7899999999747,12,66
2.54283022201707,2.5795142673781,39.3199999999642,10,67
2.56764441511286,7.32981117427924,76.1799999999307,10,67
4.95968198178383,3.75570546020005,32.8299999999701,10,67
4.36877907481569,13.1876714559243,87.6899999999202,10,67
8.79725217928804,6.07488283104475,34.6999999999684,10,67
7.45280782709328,9.42866172841793,55.4399999999496,10,67
8.46214918012459,13.3379496096467,67.6799999999384,10,67
2.67726172825825,1.96905654509739,30.9599999999718,11,68
2.32974545125755,8.57173792113806,87.1199999999208,11,68
5.46401541300599,3.03422129658535,25.7699999999766,11,68
4.25996912020814,2.7466436305707,29.5199999999732,11,68
3.51286840645024,2.22801579370979,28.5099999999741,11,68
2.87685067558603,10.1589513926445,86.5399999999213,11,68
6.53197201043159,1.42387749325452,11.5199999999895,11,68
3.98637609496113,7.08019672621317,64.0799999999418,11,68
5.54550253295614,1.15766576154375,11.8099999999893,11,68
3.359031,0.804028031693725,13.8199999999874,11,68
3.17571970598553,4.08793561833527,46.3699999999578,11,69
3.64185407980325,10.9097625331662,83.0799999999245,11,69
7.29446441387945,7.00393998841976,42.7699999999611,11,69
7.16671225987869,3.59451510459517,25.1999999999771,11,69
5.39333917610575,3.01006324148713,27.0799999999754,11,69
4.21100466666667,1.51907999044607,18.4299999999832,11,69
2.87289926857919,2.42484078730845,36.4299999999669,11,69
2.65644563911492,1.27271636644746,23.039999999979,11,69
1.96856121519388,2.10979351213955,40.3199999999634,11,69
2.04383044507347,1.98272895479642,36.1399999999671,11,69
3.17571970598553,4.08793561833527,46.3699999999578,11,70
3.64185407980325,10.9097625331662,83.0799999999245,11,70
7.29446441387945,7.00393998841976,42.7699999999611,11,70
7.16671225987869,3.59451510459517,25.1999999999771,11,70
